,STATION_ID,ANALYTE_NAME,COLLECTION_DATE,RESULT,RESULT_UNITS,UNCERTAINTY
1262,10202,Iodine-129,2022-01-11,44.20000031,Bq/m3,28.6000002
1263,9054,Iodine-129,2015-01-12,17.3,Bq/m3,11.3
1264,10202,Iodine-129,2015-01-12,33.06,Bq/m3,21.6
1265,10202,Iodine-129,2023-01-23,54.9000004,Bq/m3,24.20000018
1266,9054,Iodine-129,2023-01-24,41.30000033,Bq/m3,13.50000011
1267,9054,Iodine-129,2014-01-07,16.6,Bq/m3,9.22
1268,9054,Iodine-129,2013-01-08,20.05,Bq/m3,13.1
1269,10202,Iodine-129,2013-01-08,40.56,Bq/m3,26.5
1270,10202,Iodine-129,2014-01-08,31.68,Bq/m3,20.7
1271,10202,Iodine-129,2022-10-17,61.60000023,Bq/m3,21.60000008
1272,10202,Iodine-129,2021-10-18,31.37755111,Bq/m3,20.50000006
1273,9054,Iodine-129,2022-10-19,15.22959191,Bq/m3,9.95000005
1274,9054,Iodine-129,2015-10-05,14.76,Bq/m3,9.64
1275,10202,Iodine-129,2015-10-05,30.00000007,Bq/m3,19.60000005
1276,9054,Iodine-129,2021-10-05,15.61224505,Bq/m3,10.2000001
1277,9054,Iodine-129,2021-11-10,15.10714294,Bq/m3,9.870000052
1278,10202,Iodine-129,2021-11-24,38.11224512,Bq/m3,24.90000015
1279,10202,Iodine-129,2020-12-01,33.97959193,Bq/m3,22.20000006
1280,10202,Iodine-129,2019-12-18,45.91836763,Bq/m3,30.00000018
1281,9054,Iodine-129,2019-12-19,21.58163278,Bq/m3,14.10000008
1282,9054,Iodine-129,2020-12-02,17.29591847,Bq/m3,11.30000007
1283,10202,Iodine-129,2021-12-02,32.90816343,Bq/m3,21.50000011
1284,9054,Iodine-129,2021-12-06,16.37755112,Bq/m3,10.70000007
1285,10202,Iodine-129,2011-02-01,43.47,Bq/m3,28.4
1286,10202,Iodine-129,2022-02-01,54.50000041,Bq/m3,22.70000017
1287,9054,Iodine-129,2022-02-02,16.22449,Bq/m3,10.60000013
1288,10202,Iodine-129,2021-03-01,39.18367356,Bq/m3,25.60000006
1289,9054,Iodine-129,2021-03-02,17.29591843,Bq/m3,11.30000004
1290,10202,Iodine-129,2020-03-03,39.48979609,Bq/m3,25.80000011
1291,10202,Iodine-129,2018-04-10,40.8673476,Bq/m3,26.70000043
1292,9054,Iodine-129,2019-04-10,15.0765307,Bq/m3,9.850000059
1293,10202,Iodine-129,2022-04-20,31.98979618,Bq/m3,20.90000017
1294,9054,Iodine-129,2022-04-21,16.53061238,Bq/m3,10.80000009
1295,9054,Iodine-129,2017-04-03,14.14285719,Bq/m3,9.24000003
1296,9054,Iodine-129,2023-04-03,17.75510221,Bq/m3,11.60000011
1297,10202,Iodine-129,2023-04-03,40.7000004,Bq/m3,26.20000026
1298,9054,Iodine-129,2016-04-04,13.53061228,Bq/m3,8.840000025
1299,10202,Iodine-129,2016-04-04,30.15306131,Bq/m3,19.70000006
1300,10202,Iodine-129,2017-04-04,29.69387771,Bq/m3,19.4000001
1301,9054,Iodine-129,2020-04-08,17.75510224,Bq/m3,11.60000013
1302,9054,Iodine-129,2018-04-09,40.10204147,Bq/m3,26.20000043
1303,10202,Iodine-129,2019-04-09,30.91836754,Bq/m3,20.20000012
1304,10202,Iodine-129,2021-06-10,35.35714304,Bq/m3,23.10000012
1305,9054,Iodine-129,2020-06-02,19.28571441,Bq/m3,12.60000008
1306,10202,Iodine-129,2020-06-02,28.77551032,Bq/m3,18.80000008
1307,9054,Iodine-129,2013-06-20,14.82,Bq/m3,9.68
1308,9054,Iodine-129,2021-06-07,17.29591843,Bq/m3,11.30000004
1309,9054,Iodine-129,2014-07-14,18.37,Bq/m3,12.0
1310,10202,Iodine-129,2014-07-14,35.82,Bq/m3,23.4
1311,10202,Iodine-129,2022-07-18,29.54081641,Bq/m3,19.30000005
1312,9054,Iodine-129,2022-07-19,16.83673474,Bq/m3,11.00000003
1313,9054,Iodine-129,2012-07-02,16.99,Bq/m3,11.1
1314,10202,Iodine-129,2012-07-02,36.58,Bq/m3,23.9
1315,10202,Iodine-129,2013-07-02,31.07,Bq/m3,20.3
1316,9054,Iodine-129,2023-07-03,26.02040837,Bq/m3,17.00000013
1317,10202,Iodine-129,2023-07-03,53.40000025,Bq/m3,30.30000014
1318,9054,Iodine-129,2011-07-04,22.96,Bq/m3,15.0
1319,9054,Iodine-129,2021-07-06,16.53061242,Bq/m3,10.80000011
1320,10202,Iodine-129,2021-07-06,33.20000034,Bq/m3,18.60000019
1321,10202,Iodine-129,2011-08-01,41.94,Bq/m3,27.4
1322,10202,Iodine-129,2021-08-02,30.76530637,Bq/m3,20.10000016
1323,9054,Iodine-129,2013-08-22,15.92,Bq/m3,10.4
1324,9054,Iodine-129,2021-08-03,14.92346952,Bq/m3,9.750000083
1325,10202,Iodine-129,2021-09-06,30.7653064,Bq/m3,20.10000018
1326,9054,Iodine-129,2021-09-07,15.61224506,Bq/m3,10.2000001
1327,9054,Iodine-129,2020-09-08,21.60000006,Bq/m3,11.20000003
1328,10202,Iodine-129,2020-09-08,30.80000009,Bq/m3,19.20000005
1329,9054,Iron,2012-01-10,0.11,mg/l,0.01
1330,10202,Iron,2012-01-10,0.1,mg/l,0.01
1331,10202,Iron,2016-01-11,0.234,mg/l,0.0234
1332,9054,Iron,2015-01-12,0.24,mg/l,0.02
1333,10202,Iron,2015-01-12,0.24,mg/l,0.02
1334,9054,Iron,2014-01-07,0.12,mg/l,0.01
1335,9054,Iron,2013-01-08,0.17,mg/l,0.02
1336,10202,Iron,2013-01-08,0.08,mg/l,0.01
1337,10202,Iron,2014-01-08,0.12,mg/l,0.0
1338,10202,Iron,2012-10-01,0.11,mg/l,0.01
1339,10202,Iron,2014-10-01,0.15,mg/l,0.02
1340,10202,Iron,2013-10-10,0.09,mg/l,0.01
1341,10202,Iron,2011-10-03,0.09,mg/l,0.01
1342,9054,Iron,2015-10-05,0.15,mg/l,0.02
1343,10202,Iron,2015-10-05,0.16,mg/l,0.02
1344,10202,Iron,2011-02-01,0.19,mg/l,0.03
1345,9054,Iron,2010-02-24,0.16,mg/l,0.01
1346,9054,Iron,2010-04-16,0.09,mg/l,0.0
1347,10202,Iron,2014-04-02,0.12,mg/l,0.01
1348,10202,Iron,2010-04-21,0.13,mg/l,0.0
1349,10202,Iron,2015-04-22,0.1,mg/l,0.01
1350,10202,Iron,2011-04-04,0.12,mg/l,0.0
1351,10202,Iron,2013-04-08,0.05,mg/l,0.0
1352,9054,Iron,2010-05-06,0.09,mg/l,0.0
1353,9054,Iron,2013-06-20,0.55,mg/l,0.06
1354,9054,Iron,2010-06-03,0.08,mg/l,0.0
1355,10202,Iron,2012-06-06,0.14,mg/l,0.01
1356,9054,Iron,2014-07-14,0.18,mg/l,0.02
1357,10202,Iron,2014-07-14,0.13,mg/l,0.01
1358,9054,Iron,2012-07-02,0.55,mg/l,0.06
1359,10202,Iron,2012-07-02,0.11,mg/l,0.01
1360,10202,Iron,2013-07-02,0.14,mg/l,0.01
1361,9054,Iron,2011-07-04,0.24,mg/l,0.02
1362,10202,Iron,2015-07-07,0.17,mg/l,0.02
1363,9054,Iron,2011-08-01,0.15,mg/l,0.01
1364,10202,Iron,2011-08-01,0.12,mg/l,0.01
1365,9054,Iron,2013-08-22,0.1,mg/l,0.01
1366,9054,Lead,2010-02-24,0.16,µg/l,0.01
1367,9054,Lead,2010-04-16,0.0,µg/l,0.0
1368,10202,Lead,2010-04-21,0.01,µg/l,0.01
1369,9054,Lead,2010-05-06,0.46,µg/l,0.01
1370,9054,Lead,2010-06-03,0.03,µg/l,0.01
1371,9054,Magnesium,2022-01-10,8.49,mg/l,0.849
1372,10202,Magnesium,2022-01-11,4.82,mg/l,0.482
1373,10202,Magnesium,2023-01-23,4.09,mg/l,0.409
1374,9054,Magnesium,2023-01-24,8.12,mg/l,0.812
1375,10202,Magnesium,2022-10-17,3.97,mg/l,0.397
1376,10202,Magnesium,2021-10-18,4.37,mg/l,0.437
1377,9054,Magnesium,2022-10-19,8.1,mg/l,0.81
1378,10202,Magnesium,2023-10-02,3.84,mg/l,0.384
1379,9054,Magnesium,2023-10-03,7.5,mg/l,0.75
1380,9054,Magnesium,2021-10-05,8.12,mg/l,0.812
1381,9054,Magnesium,2021-11-10,7.75,mg/l,0.775
1382,10202,Magnesium,2021-11-24,4.34,mg/l,0.434
1383,10202,Magnesium,2020-12-01,4.4,mg/l,0.44
1384,10202,Magnesium,2019-12-18,3.61,mg/l,0.361
1385,9054,Magnesium,2019-12-19,8.19,mg/l,0.819
1386,9054,Magnesium,2020-12-02,8.88,mg/l,0.888
1387,10202,Magnesium,2021-12-02,4.36,mg/l,0.436
1388,9054,Magnesium,2021-12-06,7.84,mg/l,0.784
1389,10202,Magnesium,2022-02-01,4.73,mg/l,0.473
1390,9054,Magnesium,2022-02-02,8.61,mg/l,0.861
1391,10202,Magnesium,2021-03-01,4.38,mg/l,0.438
1392,9054,Magnesium,2021-03-02,6.91,mg/l,0.691
1393,10202,Magnesium,2020-03-03,3.39,mg/l,0.339
1394,10202,Magnesium,2018-04-10,3.86,mg/l,0.386
1395,9054,Magnesium,2019-04-10,8.44,mg/l,0.844
1396,10202,Magnesium,2022-04-20,4.32,mg/l,0.432
1397,9054,Magnesium,2022-04-21,8.26,mg/l,0.826
1398,9054,Magnesium,2023-04-03,7.49,mg/l,0.749
1399,10202,Magnesium,2023-04-03,3.32,mg/l,0.332
1400,9054,Magnesium,2020-04-08,7.1,mg/l,0.71
1401,9054,Magnesium,2018-04-09,7.76,mg/l,0.776
1402,10202,Magnesium,2019-04-09,3.71,mg/l,0.371
1403,10202,Magnesium,2021-06-10,4.41,mg/l,0.441
1404,9054,Magnesium,2020-06-02,6.84,mg/l,0.684
1405,10202,Magnesium,2020-06-02,3.46,mg/l,0.346
1406,9054,Magnesium,2021-06-07,8.52,mg/l,0.852
1407,10202,Magnesium,2022-07-18,4.03,mg/l,0.403
1408,9054,Magnesium,2022-07-19,8.65,mg/l,0.865
1409,9054,Magnesium,2023-07-03,7.6,mg/l,0.76
1410,10202,Magnesium,2023-07-03,3.95,mg/l,0.395
1411,9054,Magnesium,2021-07-06,9.22,mg/l,0.922
1412,10202,Magnesium,2021-07-06,4.69,mg/l,0.469
1413,10202,Magnesium,2021-08-02,4.62,mg/l,0.462
1414,9054,Magnesium,2021-08-03,7.98,mg/l,0.798
1415,9054,Magnesium,2021-09-07,9.36,mg/l,0.936
1416,9054,Magnesium,2020-09-08,6.53,mg/l,0.653
1417,10202,Magnesium,2020-09-08,3.98,mg/l,0.398
1418,9054,Mercury,2010-02-24,0.0,mg/l,0.0
1419,9054,Mercury,2010-04-16,0.0,mg/l,0.0
1420,10202,Mercury,2010-04-21,0.0,mg/l,0.0
1421,9054,Mercury,2010-05-06,0.0,mg/l,0.0
1422,9054,Mercury,2010-06-03,0.0,mg/l,0.0
1423,9054,Nickel,2010-02-24,0.0,mg/l,0.0
1424,9054,Nickel,2010-04-16,0.0,mg/l,0.0
1425,10202,Nickel,2010-04-21,0.0,mg/l,0.0
1426,9054,Nickel,2010-05-06,0.0,mg/l,0.0
1427,9054,Nickel,2010-06-03,0.01,mg/l,0.0
1428,9054,Nitrate,2012-01-10,14.2,mg/l,1.42
1429,10202,Nitrate,2012-01-10,18.1,mg/l,1.81
1430,9054,Nitrate,2022-01-10,11.4,mg/l,1.14
1431,9054,Nitrate,2016-01-11,14.0,mg/l,1.4
1432,10202,Nitrate,2016-01-11,17.7,mg/l,1.77
1433,10202,Nitrate,2022-01-11,15.8,mg/l,1.58
1434,9054,Nitrate,2015-01-12,13.5,mg/l,1.35
1435,10202,Nitrate,2015-01-12,19.9,mg/l,1.99
1436,10202,Nitrate,2023-01-23,17.2,mg/l,1.72
1437,9054,Nitrate,2023-01-24,12.5,mg/l,1.25
1438,9054,Nitrate,2014-01-07,14.0,mg/l,1.4
1439,9054,Nitrate,2013-01-08,13.4,mg/l,1.34
1440,10202,Nitrate,2013-01-08,17.8,mg/l,1.78
1441,10202,Nitrate,2014-01-08,20.5,mg/l,2.05
1442,9054,Nitrate,2012-10-01,14.2,mg/l,1.42
1443,10202,Nitrate,2012-10-01,18.7,mg/l,1.87
1444,9054,Nitrate,2014-10-01,13.3,mg/l,1.33
1445,10202,Nitrate,2014-10-01,20.5,mg/l,2.05
1446,10202,Nitrate,2013-10-10,20.5,mg/l,2.05
1447,10202,Nitrate,2022-10-17,16.7,mg/l,1.67
1448,10202,Nitrate,2021-10-18,16.3,mg/l,1.63
1449,9054,Nitrate,2022-10-19,11.8,mg/l,1.18
1450,10202,Nitrate,2023-10-02,5.64,mg/l,0.564
1451,10202,Nitrate,2011-10-03,19.6,mg/l,1.96
1452,9054,Nitrate,2023-10-03,5.35,mg/l,0.535
1453,9054,Nitrate,2015-10-05,13.7,mg/l,1.37
1454,10202,Nitrate,2015-10-05,17.7,mg/l,1.77
1455,9054,Nitrate,2021-10-05,11.8,mg/l,1.18
1456,9054,Nitrate,2013-10-09,13.5,mg/l,1.35
1457,9054,Nitrate,2021-11-10,11.4,mg/l,1.14
1458,9054,Nitrate,2011-11-02,14.2,mg/l,1.42
1459,10202,Nitrate,2021-11-24,15.6,mg/l,1.56
1460,10202,Nitrate,2022-11-08,16.5,mg/l,1.65
1461,9054,Nitrate,2022-11-09,11.5,mg/l,1.15
1462,10202,Nitrate,2020-12-01,7.03,mg/l,0.703
1463,10202,Nitrate,2022-12-12,16.4,mg/l,1.64
1464,9054,Nitrate,2022-12-13,10.2,mg/l,1.02
1465,10202,Nitrate,2019-12-18,7.79,mg/l,0.779
1466,9054,Nitrate,2019-12-19,3.2,mg/l,0.418
1467,9054,Nitrate,2020-12-02,4.95,mg/l,0.495
1468,10202,Nitrate,2021-12-02,16.4,mg/l,1.64
1469,9054,Nitrate,2021-12-06,11.9,mg/l,1.19
1470,10202,Nitrate,2011-02-01,18.2,mg/l,1.82
1471,10202,Nitrate,2022-02-01,16.7,mg/l,1.67
1472,9054,Nitrate,2023-02-13,12.0,mg/l,1.2
1473,10202,Nitrate,2023-02-13,14.2,mg/l,1.42
1474,9054,Nitrate,2022-02-02,11.8,mg/l,1.18
1475,9054,Nitrate,2010-02-24,14.0,mg/l,1.4
1476,10202,Nitrate,2021-03-01,14.2,mg/l,1.42
1477,9054,Nitrate,2021-03-02,11.3,mg/l,1.13
1478,10202,Nitrate,2020-03-03,14.5,mg/l,1.45
1479,9054,Nitrate,2014-04-01,13.5,mg/l,1.35
1480,10202,Nitrate,2018-04-10,14.9,mg/l,1.49
1481,9054,Nitrate,2019-04-10,13.3,mg/l,1.33
1482,9054,Nitrate,2010-04-16,13.9,mg/l,1.39
1483,10202,Nitrate,2014-04-02,16.9,mg/l,1.69
1484,10202,Nitrate,2022-04-20,16.4,mg/l,1.64
1485,10202,Nitrate,2010-04-21,19.1,mg/l,1.91
1486,9054,Nitrate,2022-04-21,11.7,mg/l,1.17
1487,9054,Nitrate,2015-04-22,13.6,mg/l,1.36
1488,10202,Nitrate,2015-04-22,18.2,mg/l,1.82
1489,9054,Nitrate,2017-04-03,13.5,mg/l,1.35
1490,9054,Nitrate,2023-04-03,12.2,mg/l,1.22
1491,10202,Nitrate,2023-04-03,9.8,mg/l,0.98
1492,10202,Nitrate,2011-04-04,19.3,mg/l,1.93
1493,9054,Nitrate,2016-04-04,14.7,mg/l,1.47
1494,10202,Nitrate,2016-04-04,17.1,mg/l,1.71
1495,10202,Nitrate,2017-04-04,16.6,mg/l,1.66
1496,10202,Nitrate,2013-04-08,18.6,mg/l,1.86
1497,9054,Nitrate,2020-04-08,9.06,mg/l,0.906
1498,9054,Nitrate,2018-04-09,14.3,mg/l,1.43
1499,10202,Nitrate,2019-04-09,13.4,mg/l,1.34
1500,9054,Nitrate,2012-05-01,14.4,mg/l,1.44
1501,10202,Nitrate,2022-05-16,16.6,mg/l,1.66
1502,9054,Nitrate,2022-05-18,11.9,mg/l,1.19
1503,10202,Nitrate,2023-05-02,10.4,mg/l,1.04
1504,9054,Nitrate,2011-05-03,0.5,mg/l,
1505,9054,Nitrate,2023-05-30,9.15,mg/l,0.915
1506,9054,Nitrate,2010-05-06,14.1,mg/l,1.41
1507,10202,Nitrate,2021-06-10,14.3,mg/l,1.43
1508,9054,Nitrate,2020-06-02,9.51,mg/l,0.951
1509,10202,Nitrate,2020-06-02,15.0,mg/l,1.5
1510,9054,Nitrate,2013-06-20,13.5,mg/l,1.35
1511,9054,Nitrate,2022-06-28,11.9,mg/l,1.19
1512,10202,Nitrate,2022-06-29,15.8,mg/l,1.58
1513,9054,Nitrate,2010-06-03,13.6,mg/l,1.36
1514,9054,Nitrate,2023-06-05,12.1,mg/l,1.21
1515,10202,Nitrate,2023-06-05,15.7,mg/l,1.57
1516,10202,Nitrate,2012-06-06,19.1,mg/l,1.91
1517,9054,Nitrate,2021-06-07,11.4,mg/l,1.14
1518,9054,Nitrate,2014-07-14,13.4,mg/l,1.34
1519,10202,Nitrate,2014-07-14,17.5,mg/l,1.75
1520,10202,Nitrate,2022-07-18,16.5,mg/l,1.65
1521,9054,Nitrate,2022-07-19,12.0,mg/l,1.2
1522,9054,Nitrate,2012-07-02,13.3,mg/l,1.33
1523,10202,Nitrate,2012-07-02,18.9,mg/l,1.89
1524,10202,Nitrate,2013-07-02,20.8,mg/l,2.08
1525,9054,Nitrate,2023-07-03,11.2,mg/l,1.12
1526,10202,Nitrate,2023-07-03,15.1,mg/l,1.51
1527,9054,Nitrate,2011-07-04,13.5,mg/l,1.35
1528,9054,Nitrate,2021-07-06,11.3,mg/l,1.13
1529,10202,Nitrate,2021-07-06,14.9,mg/l,1.49
1530,9054,Nitrate,2015-07-07,13.7,mg/l,1.37
1531,10202,Nitrate,2015-07-07,17.7,mg/l,1.77
1532,9054,Nitrate,2011-08-01,15.4,mg/l,1.54
1533,10202,Nitrate,2011-08-01,19.5,mg/l,1.95
1534,9054,Nitrate,2013-08-22,13.7,mg/l,1.37
1535,9054,Nitrate,2022-08-22,12.1,mg/l,1.21
1536,10202,Nitrate,2022-08-23,16.5,mg/l,1.65
1537,9054,Nitrate,2021-08-03,11.7,mg/l,1.17
1538,9054,Nitrate,2023-08-03,11.3,mg/l,1.13
1539,10202,Nitrate,2022-09-14,16.5,mg/l,1.65
1540,9054,Nitrate,2022-09-28,12.0,mg/l,1.2
1541,9054,Nitrate,2023-09-04,12.4,mg/l,1.24
1542,10202,Nitrate,2023-09-04,16.3,mg/l,1.63
1543,10202,Nitrate,2021-09-06,15.4,mg/l,1.54
1544,9054,Nitrate,2021-09-07,12.1,mg/l,1.21
1545,9054,Nitrate,2020-09-08,9.24,mg/l,0.924
1546,10202,Nitrate,2020-09-08,15.3,mg/l,1.53
1547,9054,pH,2012-01-10,6.22,Unknown,0.03
1548,10202,pH,2012-01-10,6.61,Unknown,0.03
1549,9054,pH,2022-01-10,6.72,,0.03
1550,10202,pH,2016-01-11,6.66,Unknown,0.03
1551,10202,pH,2022-01-11,6.72,,0.03
1552,9054,pH,2015-01-12,6.53,Unknown,0.03
1553,10202,pH,2015-01-12,6.73,Unknown,0.03
1554,10202,pH,2023-01-23,6.68,,0.03
1555,9054,pH,2023-01-24,6.54,,0.03
1556,9054,pH,2014-01-07,7.02,Unknown,0.03
1557,9054,pH,2013-01-08,6.4,Unknown,0.03
1558,10202,pH,2013-01-08,6.56,Unknown,0.03
1559,10202,pH,2014-01-08,6.36,Unknown,0.03
1560,10202,pH,2012-10-01,6.36,Unknown,0.03
1561,10202,pH,2014-10-01,6.66,Unknown,0.03
1562,10202,pH,2013-10-10,6.67,Unknown,0.03
1563,10202,pH,2022-10-17,6.86,,0.03
1564,10202,pH,2021-10-18,6.77,,0.03
1565,9054,pH,2022-10-19,6.69,,0.03
1566,10202,pH,2023-10-02,6.88,,0.03
1567,10202,pH,2011-10-03,6.57,Unknown,0.03
1568,9054,pH,2023-10-03,6.65,,0.03
1569,9054,pH,2015-10-05,6.53,Unknown,0.03
1570,10202,pH,2015-10-05,6.78,Unknown,0.03
1571,9054,pH,2021-10-05,6.58,,0.03
1572,9054,pH,2021-11-10,6.62,,0.03
1573,10202,pH,2021-11-24,6.79,,0.03
1574,10202,pH,2022-11-08,6.73,,0.03
1575,9054,pH,2022-11-09,6.53,,0.03
1576,10202,pH,2020-12-01,6.74,,0.03
1577,10202,pH,2022-12-12,6.81,,0.03
1578,9054,pH,2022-12-13,6.48,,0.03
1579,10202,pH,2019-12-18,6.83,,0.03
1580,9054,pH,2019-12-19,6.58,,0.03
1581,9054,pH,2020-12-02,6.59,,0.03
1582,10202,pH,2021-12-02,6.92,,0.03
1583,9054,pH,2021-12-06,6.54,,0.03
1584,10202,pH,2011-02-01,6.54,Unknown,0.03
1585,10202,pH,2022-02-01,6.86,,0.03
1586,9054,pH,2023-02-13,6.61,,0.03
1587,10202,pH,2023-02-13,6.8,,0.03
1588,9054,pH,2022-02-02,6.63,,0.03
1589,10202,pH,2021-03-01,6.71,,0.03
1590,9054,pH,2021-03-02,6.64,,0.03
1591,10202,pH,2020-03-03,6.75,,0.03
1592,10202,pH,2018-04-10,6.65,,0.03
1593,9054,pH,2019-04-10,6.5,,0.03
1594,10202,pH,2014-04-02,6.34,Unknown,0.03
1595,10202,pH,2022-04-20,6.78,,0.03
1596,9054,pH,2022-04-21,7.28,,0.03
1597,10202,pH,2015-04-22,6.68,Unknown,0.03
1598,9054,pH,2017-04-03,6.87,,0.03
1599,9054,pH,2023-04-03,6.7,,0.03
1600,10202,pH,2023-04-03,7.24,,0.03
1601,10202,pH,2011-04-04,6.57,Unknown,0.03
1602,9054,pH,2016-04-04,6.52,Unknown,0.03
1603,10202,pH,2016-04-04,6.7,Unknown,0.03
1604,10202,pH,2017-04-04,6.68,,0.03
1605,10202,pH,2013-04-08,6.42,Unknown,0.03
1606,9054,pH,2020-04-08,6.63,,0.03
1607,9054,pH,2018-04-09,6.77,,0.03
1608,10202,pH,2019-04-09,6.65,,0.03
1609,10202,pH,2022-05-16,6.69,,0.03
1610,9054,pH,2022-05-18,6.54,,0.03
1611,10202,pH,2023-05-02,7.14,,0.03
1612,9054,pH,2023-05-30,6.58,,0.03
1613,10202,pH,2021-06-10,6.69,,0.03
1614,9054,pH,2020-06-02,6.67,,0.03
1615,10202,pH,2020-06-02,6.83,,0.03
1616,9054,pH,2013-06-20,6.44,Unknown,0.03
1617,9054,pH,2022-06-28,6.43,,0.03
1618,10202,pH,2022-06-29,6.69,,0.03
1619,9054,pH,2023-06-05,6.61,,0.03
1620,10202,pH,2023-06-05,6.8,,0.03
1621,10202,pH,2012-06-06,6.45,Unknown,0.03
1622,9054,pH,2021-06-07,6.6,,0.03
1623,9054,pH,2014-07-14,6.68,Unknown,0.03
1624,10202,pH,2014-07-14,6.83,Unknown,0.03
1625,10202,pH,2022-07-18,6.84,,0.03
1626,9054,pH,2022-07-19,6.65,,0.03
1627,9054,pH,2012-07-02,6.47,Unknown,0.03
1628,10202,pH,2012-07-02,6.45,Unknown,0.03
1629,10202,pH,2013-07-02,6.56,Unknown,0.03
1630,9054,pH,2023-07-03,6.66,,0.03
1631,10202,pH,2023-07-03,6.98,,0.03
1632,9054,pH,2011-07-04,6.43,Unknown,0.03
1633,9054,pH,2021-07-06,6.6,,0.03
1634,10202,pH,2021-07-06,6.84,,0.03
1635,10202,pH,2015-07-07,6.64,Unknown,0.03
1636,9054,pH,2011-08-01,6.47,Unknown,0.03
1637,10202,pH,2011-08-01,6.55,Unknown,0.03
1638,9054,pH,2013-08-22,6.53,Unknown,0.03
1639,9054,pH,2022-08-22,6.59,,0.03
1640,10202,pH,2022-08-23,6.78,,0.03
1641,9054,pH,2021-08-03,6.62,,0.03
1642,9054,pH,2023-08-03,7.01,,0.03
1643,10202,pH,2022-09-14,6.85,,0.03
1644,9054,pH,2022-09-28,6.53,,0.03
1645,9054,pH,2023-09-04,6.55,,0.03
1646,10202,pH,2023-09-04,6.8,,0.03
1647,10202,pH,2021-09-06,6.75,,0.03
1648,9054,pH,2021-09-07,6.61,,0.03
1649,9054,pH,2020-09-08,6.61,,0.03
1650,10202,pH,2020-09-08,6.78,,0.03
1651,9054,pH-dip,2011-01-10,6.2,,
1652,9054,pH-dip,2012-01-10,6.09,,
1653,10202,pH-dip,2012-01-10,6.53,,
1654,9054,pH-dip,2022-01-10,6.14,,
1655,9054,pH-dip,2016-01-11,6.04,,
1656,10202,pH-dip,2016-01-11,6.42,,
1657,9054,pH-dip,2021-01-11,6.75,,
1658,9054,pH-dip,2021-01-11,6.75,,
1659,9054,pH-dip,2021-01-11,6.75,,
1660,10202,pH-dip,2021-01-11,6.84,,
1661,9054,pH-dip,2015-01-12,7.79,,
1662,10202,pH-dip,2015-01-12,8.03,,
1663,10202,pH-dip,2020-01-15,6.37,,
1664,9054,pH-dip,2020-01-17,6.67,,
1665,9054,pH-dip,2020-01-17,6.67,,
1666,9054,pH-dip,2020-01-17,6.67,,
1667,10202,pH-dip,2015-01-19,7.89,,
1668,10202,pH-dip,2018-01-19,6.13,,
1669,9054,pH-dip,2014-01-07,6.1,,
1670,9054,pH-dip,2013-01-08,6.29,,
1671,10202,pH-dip,2013-01-08,6.59,,
1672,10202,pH-dip,2014-01-08,6.51,,
1673,10202,pH-dip,2019-01-08,6.39,,
1674,9054,pH-dip,2017-01-09,6.51,,
1675,10202,pH-dip,2017-01-09,6.52,,
1676,9054,pH-dip,2012-10-01,6.99,,
1677,10202,pH-dip,2012-10-01,6.18,,
1678,10202,pH-dip,2013-10-10,7.18,,
1679,9054,pH-dip,2016-10-10,6.38,,
1680,10202,pH-dip,2016-10-10,6.64,,
1681,10202,pH-dip,2021-10-18,7.73,,
1682,9054,pH-dip,2019-10-29,9.29,,
1683,9054,pH-dip,2019-10-29,9.27,,
1684,10202,pH-dip,2011-10-03,6.01,,
1685,9054,pH-dip,2015-10-05,6.19,,
1686,10202,pH-dip,2015-10-05,6.72,,
1687,9054,pH-dip,2021-10-05,8.04,,
1688,9054,pH-dip,2013-10-09,7.03,,
1689,10202,pH-dip,2018-10-09,5.58,,
1690,9054,pH-dip,2011-11-02,6.28,,
1691,10202,pH-dip,2011-11-02,6.94,,
1692,10202,pH-dip,2013-11-04,5.71,,
1693,10202,pH-dip,2012-11-05,6.74,,
1694,10202,pH-dip,2019-11-05,7.35,,
1695,10202,pH-dip,2019-11-05,7.34,,
1696,10202,pH-dip,2022-11-08,12.78,,
1697,9054,pH-dip,2022-11-09,12.38,,
1698,10202,pH-dip,2020-12-01,7.0,,
1699,9054,pH-dip,2018-12-10,5.67,,
1700,10202,pH-dip,2019-12-18,8.11,,
1701,9054,pH-dip,2019-12-19,8.46,,
1702,10202,pH-dip,2013-12-02,6.07,,
1703,9054,pH-dip,2020-12-02,7.34,,
1704,10202,pH-dip,2012-12-04,5.89,,
1705,10202,pH-dip,2011-12-06,6.3,,
1706,9054,pH-dip,2021-12-07,7.79,,
1707,10202,pH-dip,2011-02-01,7.47,,
1708,9054,pH-dip,2021-02-01,6.9,,
1709,10202,pH-dip,2021-02-01,6.8,,
1710,9054,pH-dip,2014-02-03,6.44,,
1711,10202,pH-dip,2014-02-03,6.4,,
1712,10202,pH-dip,2013-02-04,6.41,,
1713,9054,pH-dip,2019-02-04,6.04,,
1714,9054,pH-dip,2020-02-04,5.99,,
1715,10202,pH-dip,2020-02-04,6.23,,
1716,10202,pH-dip,2018-02-05,7.87,,
1717,10202,pH-dip,2021-03-01,7.49,,
1718,10202,pH-dip,2013-03-11,7.1,,
1719,10202,pH-dip,2011-03-02,6.64,,
1720,10202,pH-dip,2020-03-03,5.81,,
1721,10202,pH-dip,2012-03-05,6.07,,
